21.12.2020 0:46;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:47;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:47;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:48;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:48;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:49;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:49;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:50;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:50;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:51;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:51;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:52;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:52;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:53;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:53;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:54;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:54;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:55;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:55;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:56;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:56;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:57;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:57;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:58;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:58;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:59;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 0:59;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 1:00;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3077
21.12.2020 1:00;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:01;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:01;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:02;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:02;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:03;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:03;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:04;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:04;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:05;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:05;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:06;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:06;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:07;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:07;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:08;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:08;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:09;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:09;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:10;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:10;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:11;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:11;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:12;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:12;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:13;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:13;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:14;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:14;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:15;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:15;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:16;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:16;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:17;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:17;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:18;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:18;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:19;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:19;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:20;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:20;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:21;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:21;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:22;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:22;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:23;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:23;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:24;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:24;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:25;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:25;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:26;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:26;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:27;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:27;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:28;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:28;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:29;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:29;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:30;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:30;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:31;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:31;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:32;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:32;Выкл;Роуминг;Нет;24;0;0;0;С;0;0;0;0;3076
21.12.2020 1:33;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3076
21.12.2020 1:33;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:34;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:34;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:35;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:35;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:36;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:36;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:37;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:37;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:38;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:38;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:39;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:39;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:40;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:40;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:41;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:41;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:42;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:42;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:43;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:43;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:44;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:44;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:45;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:45;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:46;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:46;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:47;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:47;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:48;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:48;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:49;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:49;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:50;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:50;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:51;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:51;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:52;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:52;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:53;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:53;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3075
21.12.2020 1:54;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:54;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:55;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:55;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:56;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:56;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:57;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:57;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:58;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:58;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:59;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 1:59;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 2:00;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 2:00;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 2:01;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3075
21.12.2020 2:01;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:02;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:02;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:03;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:03;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:04;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:04;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:05;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:05;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:06;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:06;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:07;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:07;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:08;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:08;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:09;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:09;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:10;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:10;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:11;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:11;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:12;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:12;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:13;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:13;Выкл;Роуминг;Нет;23.8;0;0;0;С;0;0;0;0;3074
21.12.2020 2:14;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:14;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:15;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:15;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:16;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:16;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:17;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:17;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:18;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:18;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:19;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:19;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:20;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:20;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:21;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:21;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:22;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:22;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:23;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
21.12.2020 2:23;Выкл;Роуминг;Нет;23.9;0;0;0;С;0;0;0;0;3074
